,id,title,original_language,overview,release_date,popularity,vote_count,vote_average,budget,revenue,runtime,status,genre_names,release_month,release_year,profit
587,10925,The Return of the Living Dead,en,"When foreman Frank shows new employee Freddy a secret military experiment in a supply warehouse in Louisville, Kentucky, the two klutzes accidentally release a gas that reanimates corpses into flesh-eating zombies. As the epidemic spreads throughout the town, and the creatures satisfy their hunger in gory and outlandish ways, Frank and Freddy fight to survive with the help of their boss and a mysterious mortician.",1985-04-25,38.791,1491,7.2,4000000,14237880,91,Released,"Comedy, Horror",4,1985,10237880
588,10552,Cat's Eye,en,"Three short stories by shock-meister Stephen King are linked by a stray cat that roams from one tale to the next in this creepy triptych that begins as Dick (James Woods) tries to quit smoking by any means necessary. Next, we meet Johnny, an adulterous man who's forced by his lover's husband onto a building's hazardous ledge. Finally, Amanda is threatened by an evil gnome who throws suspicion on the family cat.",1985-04-12,25.297,508,6.7,7000000,13100000,94,Released,"Horror, Thriller",4,1985,6100000
589,9731,Friday the 13th: A New Beginning,en,"Homicidal maniac Jason returns from the grave to cause more bloody mayhem. Young Tommy may have escaped from Crystal Lake, but he’s still haunted by the gruesome events that happened there. When gory murders start happening at the secluded halfway house for troubled teens where he now lives, it seems like his nightmarish nemesis, Jason, is back for more sadistic slaughters.",1985-03-22,30.247,876,5.3,2200000,21930418,92,Released,"Horror, Mystery",3,1985,19730418
590,18498,Ghoulies,en,"A young man and his girlfriend move into the man's old mansion home, where he becomes possessed by a need to control ancient demons.",1985-01-18,10.416,196,4.8,1000000,35000000,81,Released,"Comedy, Fantasy, Horror",1,1985,34000000
591,18462,Night of the Comet,en,"Two girls from the Valley wake up to find that a passing comet has eradicated their world and left behind a mysterious red-dust and a pack of cannibal mutants. With the help of a friendly truck driver, the girls save the earth from a villainous ""think tank,"" karate chop their way through flesh-eating zombies, and, of course, find time to go to the mall.",1984-11-16,12.17,282,6.2,3000000,14418922,95,Released,"Comedy, Horror, Science Fiction",11,1984,11418922
592,377,A Nightmare on Elm Street,en,"Teenagers in a small town are dropping like flies, apparently in the grip of mass hysteria causing their suicides. A cop's daughter, Nancy Thompson, traces the cause to child molester Fred Krueger, who was burned alive by angry parents many years before. Krueger has now come back in the dreams of his killers' children, claiming their lives as his revenge. Nancy and her boyfriend, Glen, must devise a plan to lure the monster out of the realm of nightmares and into the real world...",1984-11-09,44.489,4150,7.3,1800000,25685134,91,Released,Horror,11,1984,23885134
593,27414,"Silent Night, Deadly Night",en,"Little Billy witnesses his parents being brutally murdered by Santa. Years later, when he has to fill in for an absent in-store Santa Claus, his childhood trauma materializes once again.",1984-11-09,24.794,264,5.8,1065000,2491460,79,Released,"Horror, Thriller",11,1984,1426460
594,11905,The Company of Wolves,en,"An adaptation of Angela Carter's fairy tales. Young Rosaleen dreams of a village in the dark woods, where Granny tells her cautionary tales in which innocent maidens are tempted by wolves who are hairy on the inside. As Rosaleen grows into womanhood, will the wolves come for her too?",1984-09-21,8.635,240,6.4,2000000,4389334,95,Released,"Fantasy, Horror",9,1984,2389334
595,23730,C.H.U.D.,en,"A rash of bizarre murders in New York City seems to point to a group of grotesquely deformed vagrants living in the sewers. A courageous policeman, a photo journalist and his girlfriend, and a nutty bum, who seems to know a lot about the creatures, band together to try and determine what the creatures are and how to stop them.",1984-08-31,9.442,218,5.7,1250000,3412497,97,Released,"Horror, Science Fiction",8,1984,2162497
596,927,Gremlins,en,"When Billy Peltzer is given a strange but adorable pet named Gizmo for Christmas, he inadvertently breaks the three important rules of caring for a Mogwai, and unleashes a horde of mischievous gremlins on a small town.",1984-06-07,30.063,5392,7.1,11000000,153083102,106,Released,"Comedy, Fantasy, Horror",6,1984,142083102
597,11495,Firestarter,en,"As youths, Andy McGee and his future wife, Vicky, participated in secret experiments, allowing themselves to be subjected to mysterious medical tests. Years later, the couple's daughter, Charlie, begins to exhibit the ability of setting fires solely with her mind. This volatile talent makes the youngster extremely dangerous and soon she becomes a target for the enigmatic agency known as ""The Shop.""",1984-05-11,15.134,542,6.3,15000000,17080167,114,Released,"Horror, Science Fiction, Thriller",5,1984,2080167
598,15239,The Toxic Avenger,en,Tromaville has a monstrous new hero. The Toxic Avenger is born when mop boy Melvin Junko falls into a vat of toxic waste. Now evildoers will have a lot to lose.,1984-05-01,10.214,411,6.3,475000,800000,82,Released,"Comedy, Horror, Science Fiction",5,1984,325000
599,9730,Friday the 13th: The Final Chapter,en,"After being mortally wounded and taken to the morgue, murderer Jason Voorhees spontaneously revives and embarks on a killing spree as he makes his way back to his home at Crystal Lake.",1984-04-13,48.887,1013,6.1,2600000,32980880,91,Released,Horror,4,1984,30380880
600,10823,Children of the Corn,en,A boy preacher named Isaac goes to a town in Nebraska called Gatlin and gets all the children to murder every adult in town.,1984-03-09,34.686,796,5.7,800000,14568989,92,Released,"Horror, Thriller",3,1984,13768989
601,13567,Sleepaway Camp,en,"Slightly disturbed and painfully shy Angela Baker is sent away to summer camp with her cousin. Not long after Angela's arrival, things start to go horribly wrong for anyone with sinister or less than honorable intentions.",1983-11-18,11.407,504,6.3,350000,11000000,85,Released,Horror,11,1983,10650000
602,113451,A Polish Vampire in Burbank,en,"A somewhat reluctant vampire is taken out by his sexpot sister for his first ""night out on the town.""",1983-10-31,1.49,6,5.7,3000,500000,84,Released,"Comedy, Horror",10,1983,497000
603,11336,The Dead Zone,en,"Johnny Smith is a schoolteacher with his whole life ahead of him but, after leaving his fiancee's home one night, is involved in a car crash which leaves him in a coma for 5 years. When he wakes, he discovers he has an ability to see into the past, present and future life of anyone with whom he comes into physical contact.",1983-10-21,10.584,1262,7.0,10000000,20766616,103,Released,"Horror, Science Fiction, Thriller",10,1983,10766616
604,10489,Cujo,en,"A friendly St. Bernard named ""Cujo"" contracts rabies and conducts a reign of terror on a small American town.",1983-08-10,30.421,782,6.1,5000000,21200000,93,Released,"Horror, Thriller",8,1983,16200000
605,17692,Jaws 3-D,en,"This third film in the series follows a group of marine biologists attempting to capture a young great white shark that has wandered into Florida's Sea World Park. However, later it is discovered that the shark's 35-foot mother is also a guest at Sea World. What follows is the shark wreaking havoc on the visitors in the park.",1983-07-22,24.146,1015,4.4,20500000,87987055,99,Released,"Horror, Thriller",7,1983,67487055
606,15301,Twilight Zone: The Movie,en,"An anthology film, presenting remakes of four episodes of the popular television series ""The Twilight Zone,"" featuring the segments ""Time Out,"" ""Kick the Can,"" ""It's a Good Life"" and ""Nightmare at 20,000 Feet.""",1983-06-24,16.087,569,6.5,10000000,29450919,101,Released,"Action, Fantasy, Horror, Science Fiction, Thriller",6,1983,19450919
607,10576,Psycho II,en,"After years of treatment at a mental institution for the criminally insane, serial killer Norman Bates is finally released. Deciding to move back into his long-dead mother's infamous old house, he soon finds himself tormented by 'her' demands and begins to question his own sanity.",1983-06-03,16.001,492,6.4,5000000,34725000,113,Released,"Horror, Mystery, Thriller",6,1983,29725000
608,8769,Christine,en,"Geeky student Arnie Cunningham falls for Christine, a rusty 1958 Plymouth Fury, and becomes obsessed with restoring the classic automobile to her former glory. As the car changes, so does Arnie, whose newfound confidence turns to arrogance behind the wheel of his exotic beauty. Arnie's girlfriend Leigh and best friend Dennis reach out to him, only to be met by a Fury like no other.",1983-05-11,26.38,1571,6.8,9700000,21200000,110,Released,Horror,5,1983,11500000
609,27630,The Black Room,en,"An unfaithful businessman rents a spare room from two siblings to use for his sexual conquests, unaware that they're serial killers who murder every woman he brings there.",1982-12-09,2.291,8,4.0,250000,2160000,88,Released,"Horror, Thriller",12,1982,1910000
610,40229,The House on Sorority Row,en,"After a seemingly innocent prank goes horribly wrong, a group of sorority sisters are stalked and murdered one by one in their sorority house while throwing a party to celebrate their graduation.",1982-11-19,9.297,163,5.8,425000,10604986,91,Released,"Horror, Mystery, Thriller",11,1982,10179986
611,16281,Creepshow,en,"Inspired by the E.C. comics of the 1950s, George A. Romero and Stephen King bring five tales of terror to the screen.",1982-11-12,30.331,782,6.9,8000000,21028755,120,Released,"Comedy, Horror",11,1982,13028755
612,27475,The Slumber Party Massacre,en,"An 18-year-old high school girl is left at home by her parents and decides to have a slumber party. Meanwhile, a mass murderer with a propensity for power tools has escaped from prison, and eventually makes his way to the party where the guests begin dropping off one by one.",1982-11-12,6.831,233,5.6,220000,3600000,77,Released,Horror,11,1982,3380000
613,10676,Halloween III: Season of the Witch,en,"Dr. Daniel Challis and Ellie Grimbridge stumble onto a gruesome murder scheme when Ellie's novelty-salesman father, Harry, is killed while in possession of a halloween mask made by the Silver Shamrock mask company. The company's owner, Conal Cochran, wants to return Halloween to its darker roots using his masks -- and his unspeakable scheme would unleash death and destruction across the country.",1982-10-22,38.146,1054,5.1,2500000,14400000,98,Released,"Horror, Science Fiction, Thriller",10,1982,11900000
614,24740,The Entity,en,"Carla Moran, a hard-working single mother,  is raped in her bedroom by someone - or something - that she cannot see. Despite skeptical psychiatrists, she is repeatedly attacked in her car by this invisible force. Could this be a case of hysteria or something more horrific?",1982-09-30,13.169,360,6.6,9000000,13277558,125,Released,"Horror, Mystery, Thriller",9,1982,4277558
615,16235,Amityville II: The Possession,en,"Eager to start afresh, the unsuspecting couple of Anthony and Dolores Montelli, along with their four children, move into their dream house in Amityville. However, right from the very first night, strange paranormal experiences shatter the Montellis' fantasy, as the restless spirits of the dead and the new home's dark secrets open the unfathomable black portal of hell. Now, the family's older child, Sonny, has become the perfect vessel of destruction, as the invisible demonic forces claim his soul. Can Father Frank Adamsky cleanse the infernal Amityville House?",1982-09-24,20.16,268,5.8,5000000,12534817,104,Released,Horror,9,1982,7534817
616,9728,Friday the 13th Part III,en,"An idyllic summer turns into a nightmare of unspeakable terror for yet another group of naive counselors. Ignoring Camp Crystal Lake's bloody legacy, one by one they fall victim to the maniacal Jason who stalks them at every turn.",1982-08-13,35.313,1062,5.8,4000000,36690067,95,Released,Horror,8,1982,32690067
617,1091,The Thing,en,"Members of an American scientific research outpost in Antarctica find themselves battling a parasitic alien organism capable of perfectly imitating its victims. They soon discover that this task will be harder than they thought, as they don't know which members of the team have already been assimilated and their paranoia threatens to tear them apart.",1982-06-25,56.545,5566,8.0,15000000,19629760,109,Released,"Horror, Mystery, Science Fiction",6,1982,4629760
618,609,Poltergeist,en,"Steve Freeling lives with his wife, Diane, and their three children, Dana, Robbie, and Carol Anne, in Southern California where he sells houses for the company that built the neighborhood. It starts with just a few odd occurrences, such as broken dishes and furniture moving around by itself. However, when he realizes that something truly evil haunts his home, Steve calls in a team of parapsychologists led by Dr. Lesh to help before it's too late.",1982-06-04,40.123,2416,7.1,10700000,122200000,114,Released,Horror,6,1982,111500000
619,27150,Silent Rage,en,"A mentally ill man in a small Texas town goes on a killing rampage and is fatally wounded by police. When doctors use an experimental serum to bring him back to life, the killer develops superhuman strength and the town sheriff must pursue him.",1982-04-02,6.355,126,6.0,4500000,10500000,103,Released,"Action, Horror, Romance, Science Fiction",4,1982,6000000
620,48311,Parasite,en,"Paul Dean has created a deadly parasite that is now attached to his stomach. He and his female companion, Patricia Welles, must find a way to destroy it while also trying to avoid Ricus, his rednecks, and an evil government agent named Merchant.",1982-03-12,7.085,43,4.8,800000,7000000,85,Released,"Horror, Science Fiction",3,1982,6200000
621,11281,Halloween II,en,"After failing to kill stubborn survivor Laurie and taking a bullet or six from former psychiatrist Dr. Sam Loomis, Michael Myers has followed Laurie to the Haddonfield Memorial Hospital, where she's been admitted for Myers' attempt on her life. The institution proves to be particularly suited to serial killers, however, as Myers cuts, stabs and slashes his way through hospital staff to reach his favorite victim.",1981-10-30,50.085,1591,6.5,2500000,25533818,92,Released,"Horror, Thriller",10,1981,23033818
622,764,The Evil Dead,en,"When a group of college students finds a mysterious book and recording in the old wilderness cabin they've rented for the weekend, they unwittingly unleash a demonic force from the surrounding forest.",1981-09-10,46.079,3093,7.3,350000,29400000,85,Released,Horror,9,1981,29050000
623,814,An American Werewolf in London,en,Two American tourists in England are attacked by a werewolf that none of the locals will admit exists.,1981-08-21,41.806,1887,7.4,10000000,31973249,97,Released,"Comedy, Horror",8,1981,21973249
624,28794,The House by the Cemetery,it,"After a doctor kills his mistress and himself while researching the mysterious previous owner of his Boston home, his colleague, Dr. Norman Boyle, takes over his research and moves his family from New York City to the Boston mansion. Soon after, Boyle's young son Bob becomes plagued by visions of a young girl, who warns him of the danger within the house.",1981-08-14,15.266,294,6.1,786801,1845819,87,Released,Horror,8,1981,1059018
625,40469,Final Exam,en,"In a small college in North Carolina, only a select few students are left to take mid terms. But, when a killer strikes, it could be everyone's final exam.",1981-06-05,7.194,77,4.9,374000,3000000,90,Released,Horror,6,1981,2626000
626,9725,Friday the 13th Part 2,en,"Five years after the horrible bloodbath at Camp Crystal Lake, it seems Jason Voorhees and his demented mother are in the past. Paul opens up a new camp close to the infamous site, ignoring warnings to stay away, and a sexually-charged group of counselors follow -- including child psychologist major Ginny. But Jason has been hiding out all this time, and now he's ready for revenge.",1981-05-01,45.906,1281,6.1,1250000,21722776,87,Released,"Horror, Thriller",5,1981,20472776
627,39874,My Bloody Valentine,en,"Twenty years ago in the sleepy mining town of Valentine Bluffs, a fatal mining disaster occurred on Valentine's Day while some of the crew was decorating for a party. The sole survivor of the accident killed the remaining crewmembers and warned the town not to celebrate Valentine's Day again. When a group of teenagers decides to defy that order, a murderous maniac in mining gear begins dispatching townsfolk in bloody and creative ways.",1981-02-11,11.931,333,6.5,2200000,5672031,90,Released,"Horror, Mystery, Thriller",2,1981,3472031
628,79649,Eyes of a Stranger,en,"A TV newswoman (Lauren Tewes) catches a pervert (John DiSanti) watching her sister (Jennifer Jason Leigh) who cannot see, hear or speak.",1981-02-11,4.934,46,6.0,800000,1118634,84,Released,"Horror, Thriller",2,1981,318634
629,11298,The Howling,en,"After a bizarre and near fatal encounter with a serial killer, a newswoman is sent to a rehabilitation center whose inhabitants may not be what they seem.",1981-01-21,29.36,588,6.5,1000000,17985893,91,Released,Horror,1,1981,16985893
630,9538,Scanners,en,"After a man with extraordinary—and frighteningly destructive—telepathic abilities is nabbed by agents from a mysterious rogue corporation, he discovers he is far from the only possessor of such strange powers, and that some of the other “scanners” have their minds set on world domination, while others are trying to stop them.",1981-01-14,14.422,915,6.7,4100000,14225876,103,Released,"Horror, Science Fiction",1,1981,10125876
631,11542,Altered States,en,"A research scientist explores the boundaries and frontiers of consciousness. Using sensory deprivation and hallucinogenic mixtures from native American shamans, he explores these altered states of consciousness and finds that memory, time, and perhaps reality itself are states of mind.",1980-12-25,13.417,509,6.7,15000000,19853892,102,Released,"Horror, Science Fiction, Thriller",12,1980,4853892
632,27346,Maniac,en,"A psychotic man, troubled by his childhood abuse, loose in NYC, kills young women and local girl American models and takes their scalps as trophies. Will he find the perfect woman in photographer Anna, and end his killing spree.",1980-11-14,11.219,323,6.4,350000,10000000,87,Released,Horror,11,1980,9650000
633,11033,Dressed to Kill,en,"When Liz Blake, a prostitute, sees a mysterious woman brutally slay homemaker Kate Miller, she finds herself trapped in a dangerous situation. While the police think Liz is the murderer, the real killer wants to silence the crime's only witness.",1980-07-25,13.271,680,6.9,6500000,31899000,105,Released,"Horror, Mystery, Thriller",7,1980,25399000
634,36599,Prom Night,en,"At a high school senior prom, a masked killer stalks four teenagers who were responsible for the accidental death of a classmate six years previously",1980-07-18,16.274,315,5.7,1500000,14796236,92,Released,"Horror, Mystery, Thriller",7,1980,13296236
635,694,The Shining,en,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",1980-05-23,63.472,14911,8.2,19000000,44781695,144,Released,"Horror, Thriller",5,1980,25781695
636,4488,Friday the 13th,en,Camp counselors are stalked and murdered by an unknown assailant while trying to reopen a summer camp that was the site of a child's drowning.,1980-05-09,58.957,2289,6.4,550000,59754601,95,Released,Horror,5,1980,59204601
637,13550,The Changeling,en,"After a tragic event happens, composer John Russell moves to Seattle to try to overcome it and build a new and peaceful life in a lonely big house that has been uninhabited for many years. But, soon after, the obscure history of such an old mansion and his own past begin to haunt him.",1980-03-28,10.14,455,7.0,7600000,12000000,103,Released,Horror,3,1980,4400000
638,790,The Fog,en,"Strange things begin to occurs as a tiny California coastal town prepares to commemorate its centenary. Inanimate objects spring eerily to life; Rev. Malone stumbles upon a dark secret about the town's founding; radio announcer Stevie witnesses a mystical fire; and hitchhiker Elizabeth discovers the mutilated corpse of a fisherman. Then a mysterious iridescent fog descends upon the village, and more people start to die.",1980-02-08,26.999,1166,6.7,1000000,21378361,89,Released,Horror,2,1980,20378361
639,31915,Prophecy,en,"When a dispute occurs between a logging operation and a nearby Native American tribe, Dr. Robert Verne and his wife, Maggie, are sent in to mediate. Chief John Hawks insists the loggers are poisoning the water supply, and, though company man Isley denies it, the Vernes can't ignore the strangely mutated wildlife roaming the woods. Robert captures a bear cub for testing and soon finds himself the target of an angry mutant grizzly.",1980-02-02,7.779,96,5.5,12000000,54000000,102,Released,"Horror, Science Fiction",2,1980,42000000
640,348,Alien,en,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",1979-05-25,60.982,12083,8.1,11000000,104931801,117,Released,"Horror, Science Fiction",5,1979,93931801
641,28942,The Brood,en,"A man tries to uncover an unconventional psychologist's therapy techniques on his institutionalized wife, while a series of brutal attacks committed by a brood of mutant children coincides with the husband's investigation.",1979-05-25,12.154,544,6.7,1355000,5000000,92,Released,"Horror, Science Fiction",5,1979,3645000
642,9638,Phantasm,en,"A young boy and his friends face off against a mysterious grave robber known only as the Tall Man, who keeps a mysterious arsenal of terrible weapons with him.",1979-03-28,11.607,514,6.6,300000,11988469,89,Released,"Horror, Science Fiction",3,1979,11688469
643,11850,Invasion of the Body Snatchers,en,"Matthew Bennell notices that several of his friends are complaining that their close relatives are in some way different. When questioned later they themselves seem changed, as they deny everything or make lame excuses. As the invaders increase in number they become more open and Bennell, who has by now witnessed an attempted 'replacement', realises that he and his friends must escape or suffer the same fate.",1978-12-19,16.022,800,7.2,3500000,24946533,116,Released,"Horror, Mystery, Science Fiction",12,1978,21446533
644,948,Halloween,en,"Fifteen years after murdering his sister on Halloween Night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.",1978-10-24,109.29,4421,7.6,325000,70274000,91,Released,"Horror, Thriller",10,1978,69949000
645,923,Dawn of the Dead,en,"During an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia SWAT team members, a traffic reporter, and his television-executive girlfriend seek refuge in a secluded shopping mall.",1978-09-02,25.198,1674,7.5,650000,55000000,127,Released,Horror,9,1978,54350000
646,42215,The Legacy,en,A couple attempts to unravel a sinister plot within the English countryside estate of a dying man who has gathered an eclectic and notable group of house guests.,1978-09-01,5.361,48,5.3,2500000,11364985,102,Released,Horror,9,1978,8864985
647,28485,Satan's Blood,es,"Andy and Thelma, an urbanite couple living in Madrid, leave their apartment for a pleasant day around the city with their dog. They cross paths with Bruno and Anne, a strange couple who invite them to their foreboding country estate. A storm hits that evening and the two stay overnight. The couples engage in a bit of harmless communication with spirits via ouija board, but soon past conflicts arise Thelma had an affair with Andy's brother, and Anne criticizes Bruno over his attempted suicide. This is only the beginning of all the horrors that will haunt them in the house.",1978-08-12,4.057,28,6.2,175000,594947,82,Released,"Horror, Thriller",8,1978,419947
648,24831,Piranha,en,"When flesh-eating piranhas are accidently released into a summer resort's rivers, the guests become their next meal.",1978-08-03,35.829,496,5.9,660000,16000000,94,Released,"Comedy, Horror",8,1978,15340000
649,29143,Eyes of Laura Mars,en,A famous fashion photographer develops a disturbing ability to see through the eyes of a serial killer.,1978-08-02,7.017,154,5.8,7000000,20000000,104,Released,"Drama, Horror, Mystery, Thriller",8,1978,13000000
650,579,Jaws 2,en,Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.,1978-06-16,26.18,1540,5.9,20000000,187884007,116,Released,"Horror, Thriller",6,1978,167884007
651,10766,Damien: Omen II,en,"Since the sudden and highly suspicious death of his parents, 12-year-old Damien has been in the charge of his wealthy aunt and uncle. Widely feared to be the Antichrist, Damien relentlessly plots to seize control of his uncle's business empire—and the world. Anyone attempting to unravel the secrets of Damien's sinister past or fiendish future meets with a swift and cruel demise.",1978-06-09,13.287,531,6.4,6800000,26518355,107,Released,Horror,6,1978,19718355
652,12611,The Fury,en,"When a devious plot separates CIA agent Peter Sandza from his son, Robin, the distraught father manages to see through the ruse. Taken because of his psychic abilities, Robin is being held by Ben Childress, who is studying people with supernatural powers in hopes of developing their talents as weapons. Soon Peter pairs up with Gillian, a teen who has telekinesis, to find and rescue Robin.",1978-03-10,12.011,276,6.3,5500000,24000000,118,Released,"Horror, Science Fiction, Thriller",3,1978,18500000
653,30315,Kingdom of the Spiders,en,"Investigating the mysterious deaths of a number of farm animals, vet Rack Hansen discovers that his town lies in the path of hordes of migrating tarantulas. Before he can take action, the streets are overrun by killer spiders, trapping a small group of townsfolk in a remote hotel.",1977-08-24,7.361,90,5.6,500000,17000000,97,Released,"Horror, Science Fiction",8,1977,16500000
654,12707,Orca,en,"After witnessing the killing of his mate and offspring at Captain Nolan's hands, a vengeful killer whale goes on a rampage in the fisherman's Newfoundland harbor. Under pressure from the villagers, Nolan, Rachel and Umilak sail after the great beast, who will meet them on its own turf.",1977-07-22,19.033,310,6.2,6000000,14717854,92,Released,"Adventure, Horror",7,1977,8717854
655,12262,The Hills Have Eyes,en,"On the way to California, a family has the misfortune to have their car break down in an area closed to the public, and inhabited by violent savages ready to attack.",1977-07-22,13.5,693,6.2,230000,25000000,90,Released,"Horror, Thriller",7,1977,24770000
656,11586,Exorcist II: The Heretic,en,"Bizarre nightmares plague Regan MacNeil four years after her possession and exorcism. Has the demon returned? And if so, can the combined faith and knowledge of a Vatican investigator and a hypnotic research specialist free her from its grasp?",1977-06-17,32.967,540,4.5,14000000,30749142,118,Released,"Drama, Horror, Thriller",6,1977,16749142
657,985,Eraserhead,en,"Henry Spencer tries to survive his industrial environment, his angry girlfriend, and the unbearable screams of his newly born mutant child.",1977-03-19,16.376,1961,7.4,100000,7000000,89,Released,"Fantasy, Horror",3,1977,6900000
658,49158,Tentacles,en,"Several people disappear from and at the sea. Their bodies are found gnawed to the skeleton, even the marrow is missing. The scientists have no idea which animal could do such things. Dr. Turner begins to suspect that the company which builds a tunnel beneath the bay might have poisoned the environment and caused an octopus to mutate to giant dimensions...",1977-02-25,8.693,68,4.8,750000,3000000,102,Released,"Action, Adventure, Horror, Science Fiction",2,1977,2250000
659,7340,Carrie,en,"Carrie White, a shy and troubled teenage girl who is tormented by her high school peers and her fanatically religious mother, begins to use her powers of telekinesis to exact revenge upon them.",1976-11-03,46.915,3055,7.3,1800000,33800000,98,Released,"Horror, Thriller",11,1976,32000000
660,794,The Omen,en,"Immediately after their miscarriage, the US diplomat Robert Thorn adopts the newborn Damien without the knowledge of his wife. Yet what he doesn’t know is that their new son is the son of the devil.",1976-06-25,27.545,1590,7.4,2800000,60922980,111,Released,"Horror, Thriller",6,1976,58122980
661,27429,Shivers,en,"The residents of a suburban high-rise apartment building are being infected by a strain of parasites that turn them into mindless, sex-crazed fiends out to infect others by the slightest sexual contact.",1975-10-10,8.535,493,6.3,179000,1000000,88,Released,Horror,10,1975,821000
662,39154,The Giant Spider Invasion,en,"A black hole hits North Wisconsin and opens a door to other dimensions. Giant 15 meter spiders emerge from it, who have an appetite for human flesh! Dr. Jenny Langer and Dr. Vance from NASA try to save the world.",1975-10-01,8.957,53,4.1,300000,15000000,84,Released,"Horror, Science Fiction",10,1975,14700000
663,36685,The Rocky Horror Picture Show,en,"Sweethearts Brad and Janet, stuck with a flat tire during a storm, discover the eerie mansion of Dr. Frank-N-Furter, a transvestite scientist. As their innocence is lost, Brad and Janet meet a houseful of wild characters, including a rocking biker and a creepy butler. Through elaborate dances and rock songs, Frank-N-Furter unveils his latest creation: a muscular man named 'Rockv'.",1975-08-14,15.202,2326,7.5,1200000,112892319,100,Released,"Comedy, Fantasy, Horror, Science Fiction",8,1975,111692319
664,578,Jaws,en,"When an insatiable great white shark terrorizes the townspeople of Amity Island, the police chief, an oceanographer and a grizzled shark hunter seek to destroy the blood-thirsty beast.",1975-06-20,51.381,8659,7.6,7000000,470653000,124,Released,"Adventure, Horror, Thriller",6,1975,463653000
665,3410,My Friend Frankenstein,tr,Turkish version of Young Frankenstein.,1975-01-01,1.08,3,6.3,55000,100000,80,Released,"Comedy, Horror, Science Fiction",1,1975,45000
666,16938,Black Christmas,en,"During their Christmas break, a group of sorority girls are stalked by a stranger who leaves them threatening phone calls.",1974-10-11,12.268,560,7.0,620000,4053000,98,Released,"Horror, Mystery, Thriller",10,1974,3433000
667,30497,The Texas Chain Saw Massacre,en,"When Sally hears that her grandfather's grave may have been vandalized, she and her paraplegic brother, Franklin, set out with their friends to investigate. After a detour to their family's old farmhouse, they discover a group of crazed, murderous outcasts living next door. As the group is attacked one by one by the chainsaw-wielding Leatherface, who wears a mask of human skin, the survivors must do everything they can to escape.",1974-10-01,57.809,2525,7.3,85000,30900000,83,Released,Horror,10,1974,30815000
668,9552,The Exorcist,en,"12-year-old Regan MacNeil begins to adapt an explicit new personality as strange events befall the local area of Georgetown. Her mother becomes torn between science and superstition in a desperate bid to save her daughter, and ultimately turns to her last hope: Father Damien Karras, a troubled priest who is struggling with his own faith.",1973-12-26,101.991,6535,7.7,11000000,441306145,122,Released,Horror,12,1973,430306145
669,22307,Sisters,en,"Inquisitive journalist Grace Collier is horrified when she witnesses her neighbor, fashion model Danielle Breton, violently murder a man. Panicking, she calls the police. But when the detective arrives at the scene and finds nothing amiss, Grace is forced to take matters into her own hands. Her first move is to recruit private investigator Joseph Larch, who helps her to uncover a secret about Danielle's past that has them both seeing double.",1973-03-26,9.332,276,6.7,500000,1000000,93,Released,"Horror, Mystery, Thriller",3,1973,500000
670,1842,The Legend of Boggy Creek,en,"A documentary-style drama based on true accounts of the Fouke Monster in Arkansas, Boggy Creek focuses on the lives of back country people and their culture while chronicling sightings of the monster.",1972-08-01,4.14,48,5.0,160000,22000000,87,Released,"Drama, Horror, Mystery",8,1972,21840000
671,573,Frenzy,en,"After a serial killer strangles several women with a necktie, London police identify a suspect—but he claims vehemently to be the wrong man.",1972-05-25,12.191,695,7.1,3500000,12600000,116,Released,"Crime, Horror, Thriller",5,1972,9100000
672,3122,Lady Frankenstein,it,"Dr. Frankensteins' daughter, who is in love with the aging lab assistant Marshall, continues with her fathers experiments and attempts to transplant Marshall's brain into a new body to prolong his life.",1971-10-22,4.432,39,5.0,200000,139683000,99,Released,"Horror, Science Fiction",10,1971,139483000
673,27431,The Cat o' Nine Tails,it,"A reporter and a blind, retired journalist try to solve a series of murders. The crimes are connected to experiments by a pharmaceutical company in secret research. The two end up becoming targets of the killer.",1971-02-12,12.019,324,6.7,1000000,1204739,112,Released,"Horror, Mystery, Thriller",2,1971,204739
674,28733,"Count Yorga, Vampire",en,"Sixties couples Michael and Donna and Paul and Erica become involved with the intense Count Yorga at a Los Angeles séance, the Count having latterly been involved with Erica's just-dead mother. After taking the Count home, Paul and Erica are waylayed, and next day a listless Erica is diagnosed by their doctor as having lost a lot of blood. When she is later found feasting on the family cat the doctor becomes convinced vampirism is at work, and that its focus is Count Yorga and his large isolated house.",1970-06-10,4.009,38,5.6,64000,7000000,93,Released,Horror,6,1970,6936000
